legitimate_value,attr1_value,attr2_value,csp_rate
3262M,2.0,1.0,0.4479674
531M,2.0,9.0,0.4479727
561M,2.0,9.0,0.4481161
111,2.0,8.0,0.44814932
335M,2.0,1.0,0.44822642
3219ZM,2.0,1.0,0.44842613
5617Z,2.0,1.0,0.44873175
492,2.0,6.0,0.44885883
3399ZM,2.0,6.0,0.4488649
814,2.0,1.0,0.44889536
4249Z,2.0,1.0,0.4490369
622M,2.0,8.0,0.44907388
491,2.0,1.0,0.44924486
92811P3,1.0,1.0,0.44925782
331M,2.0,9.0,0.44929212
484,2.0,2.0,0.44940525
3335,2.0,1.0,0.45018044
4237,2.0,1.0,0.45018166
517Z,2.0,1.0,0.45018166
8131,2.0,9.0,0.45018816
814,2.0,9.0,0.45024705
334M1,1.0,2.0,0.4502751
311M2,2.0,6.0,0.45033228
484,2.0,8.0,0.45056382
4591M,2.0,1.0,0.45074725
6231,2.0,8.0,0.45102227
33311,2.0,1.0,0.45128757
4572,2.0,1.0,0.45135087
9281P,2.0,9.0,0.451477
3252,2.0,1.0,0.45177364
3118Z,2.0,1.0,0.4520403
8123,1.0,8.0,0.45222566
44513,1.0,1.0,0.45227286
51929,2.0,6.0,0.45228574
6213ZM,2.0,9.0,0.45242283
6231,2.0,1.0,0.45252046
6243,1.0,9.0,0.45276368
92811P3,2.0,9.0,0.45278907
7112,2.0,1.0,0.45283428
4561Z,2.0,8.0,0.45287234
92119,2.0,2.0,0.45289338
1133,2.0,1.0,0.45292792
4238,2.0,1.0,0.45318702
111,2.0,2.0,0.45333743
3321,2.0,9.0,0.45354038
4593,2.0,9.0,0.45380974
3116,2.0,2.0,0.4539235
5121,1.0,1.0,0.45393303
92811P3,2.0,1.0,0.45418552
6111,2.0,1.0,0.45422083
3114,2.0,9.0,0.4542944
92113,2.0,8.0,0.45474386
2121,2.0,1.0,0.4548063
4233,2.0,1.0,0.45520008
8113,2.0,2.0,0.45521408
337,2.0,9.0,0.45530042
111,1.0,1.0,0.45530546
333MS,2.0,1.0,0.45539057
9281P,1.0,1.0,0.45545685
611M3,2.0,1.0,0.45582762
8123,2.0,8.0,0.45594063
51929,2.0,1.0,0.4559669
3279,2.0,1.0,0.45599842
6211,2.0,2.0,0.45602518
5419Z,2.0,8.0,0.4560639
3345,2.0,1.0,0.45612234
6244,2.0,8.0,0.4561339
5613,2.0,1.0,0.45616934
722Z,2.0,2.0,0.4562125
111,1.0,8.0,0.45644116
4251,2.0,6.0,0.4565157
8129,2.0,9.0,0.4568313
51311,1.0,1.0,0.4569273
5416,2.0,2.0,0.45708078
611M1,2.0,1.0,0.45716044
4411,2.0,1.0,0.4571972
5415,1.0,1.0,0.45725325
3254,2.0,1.0,0.45745346
493,2.0,6.0,0.4575996
52M2,2.0,1.0,0.4576004
712,2.0,6.0,0.45780495
488,1.0,1.0,0.45783398
5418,2.0,1.0,0.45795807
4MS,2.0,8.0,0.45808357
4441Z,2.0,1.0,0.4581048
5418,2.0,9.0,0.45811057
44511,2.0,9.0,0.45843193
115,2.0,1.0,0.45848274
4234,2.0,6.0,0.45849037
6216,2.0,1.0,0.45887372
5414,2.0,1.0,0.45890462
52M3,2.0,1.0,0.4589161
712,2.0,9.0,0.45893574
45914,2.0,1.0,0.45903915
92811P1,2.0,1.0,0.45913336
622M,2.0,1.0,0.4593561
611M1,2.0,6.0,0.4594545
4593,2.0,1.0,0.4594689
5241,2.0,2.0,0.4597171
44511,2.0,8.0,0.4597449
3391,2.0,1.0,0.4598696
332M,2.0,1.0,0.46018147
2211P,2.0,2.0,0.4601863
92811P7,2.0,1.0,0.46035984
4599,2.0,1.0,0.4604057
492,2.0,1.0,0.46074945
4552,2.0,2.0,0.46088555
52M3,2.0,9.0,0.46110916
4452,2.0,9.0,0.46116307
923,2.0,6.0,0.46131548
622M,2.0,9.0,0.46142623
3MS,2.0,9.0,0.46143517
485M,2.0,1.0,0.46143684
9211MP,2.0,2.0,0.4615717
92811P4,2.0,1.0,0.4615817
4441Z,1.0,1.0,0.4617036
4244,2.0,1.0,0.4617226
485M,2.0,6.0,0.46181616
611M1,2.0,9.0,0.46189415
6216,1.0,1.0,0.46199507
3399M,2.0,9.0,0.46200824
92811P5,2.0,1.0,0.4620132
722Z,2.0,1.0,0.46207234
713Z,2.0,1.0,0.4621614
8112,2.0,1.0,0.46244216
5417,2.0,1.0,0.46247116
492,2.0,8.0,0.46251386
7224,2.0,1.0,0.4625771
23,2.0,8.0,0.46259516
6111,2.0,2.0,0.462663
6231,1.0,2.0,0.46270713
5221M,2.0,6.0,0.46278802
327M,2.0,8.0,0.46283677
3328,1.0,1.0,0.4631134
516,2.0,2.0,0.46315634
92MP,2.0,1.0,0.4634965
4413,2.0,1.0,0.46353003
5412,2.0,2.0,0.46353135
52M2,1.0,1.0,0.46358496
4411,1.0,2.0,0.46359
6211,2.0,1.0,0.46369323
23,2.0,6.0,0.46370822
23,2.0,1.0,0.46373856
5419Z,2.0,1.0,0.46374094
611M1,2.0,2.0,0.46386528
5419Z,2.0,6.0,0.46406227
7111,2.0,9.0,0.46414563
6241,2.0,1.0,0.46421552
621M,2.0,6.0,0.46425375
8123,2.0,1.0,0.46441546
4241,2.0,1.0,0.46449652
7111,2.0,1.0,0.4646316
4238,2.0,2.0,0.4646344
6211,2.0,6.0,0.46471098
4581,2.0,1.0,0.46471283
4491,2.0,1.0,0.46472448
6213ZM,2.0,1.0,0.4647546
7211,2.0,6.0,0.46476194
8131,2.0,1.0,0.46479383
45942,2.0,1.0,0.46480003
3327,2.0,1.0,0.46484023
336M,2.0,1.0,0.4649116
622M,2.0,6.0,0.465022
6111,2.0,9.0,0.46504465
5616,2.0,2.0,0.4651454
481,2.0,8.0,0.4653024
3321,2.0,1.0,0.4654518
3366,2.0,1.0,0.46551248
92MP,1.0,2.0,0.46557984
23,1.0,1.0,0.46628964
3221,2.0,1.0,0.4662923
6214,2.0,8.0,0.46633312
522M,2.0,8.0,0.46649477
325M,1.0,2.0,0.4665484
4551,2.0,1.0,0.46676525
3262M,1.0,1.0,0.46698344
92MP,2.0,9.0,0.46708217
5412,2.0,6.0,0.4671162
722Z,1.0,1.0,0.46718526
92MP,1.0,9.0,0.46729523
516,2.0,1.0,0.4674205
4561Z,2.0,6.0,0.46745443
4571,2.0,1.0,0.46747112
6243,2.0,1.0,0.4675972
5416,1.0,1.0,0.46760395
44414,2.0,8.0,0.4676124
621M,2.0,1.0,0.4676273
3331M,2.0,2.0,0.46787253
5412,2.0,1.0,0.46813145
334M2,1.0,1.0,0.4686481
3336,1.0,1.0,0.46868348
5131Z,2.0,9.0,0.46873936
33311,1.0,2.0,0.4688208
6214,2.0,1.0,0.46884638
4583,2.0,1.0,0.46897998
484,2.0,9.0,0.4690597
8113,2.0,1.0,0.4691105
332M,2.0,9.0,0.46921426
9281P,2.0,1.0,0.4693852
5617Z,2.0,9.0,0.46953315
5617Z,2.0,2.0,0.46977243
7211,1.0,6.0,0.46982768
3254,2.0,6.0,0.46990895
712,1.0,1.0,0.46999717
92811P5,2.0,8.0,0.47002664
522M,2.0,6.0,0.47017947
5616,1.0,1.0,0.4704758
6241,2.0,2.0,0.47058243
3131,1.0,1.0,0.47070172
332M,2.0,8.0,0.47088376
9211MP,2.0,9.0,0.47094092
33641M2,2.0,1.0,0.47105554
484,2.0,1.0,0.4711736
5241,2.0,1.0,0.47131088
923,2.0,1.0,0.47134617
3341,2.0,1.0,0.47147065
56173,2.0,2.0,0.47149602
481,2.0,6.0,0.47162232
531M,1.0,1.0,0.4717041
814,1.0,9.0,0.471873
311M1,2.0,2.0,0.4718996
814,2.0,8.0,0.47192648
336M,2.0,2.0,0.47195032
623M,2.0,9.0,0.47209176
44511,1.0,1.0,0.47211492
2213M,1.0,1.0,0.4721357
92119,2.0,9.0,0.47218984
45941,2.0,1.0,0.4721986
813M,2.0,1.0,0.47220492
4412,2.0,1.0,0.47234756
923,2.0,2.0,0.47239965
493,2.0,8.0,0.47247896
4238,2.0,9.0,0.47337022
337,2.0,2.0,0.47347987
5615,2.0,1.0,0.47366777
4236,2.0,8.0,0.47378793
56173,1.0,1.0,0.4737893
4552,1.0,9.0,0.47382596
5415,2.0,1.0,0.4740814
4552,1.0,1.0,0.4740912
812112,2.0,1.0,0.4743673
6244,1.0,1.0,0.47446537
32411,2.0,2.0,0.47456515
7115,2.0,1.0,0.4745897
5416,2.0,1.0,0.47476143
112,2.0,1.0,0.47479606
45921,2.0,9.0,0.47481814
62132,2.0,1.0,0.47514758
622M,1.0,1.0,0.47520947
7115,1.0,1.0,0.47541538
111,2.0,9.0,0.47544205
3331M,2.0,9.0,0.47558653
623M,2.0,2.0,0.47567862
8114,2.0,1.0,0.47581378
45611,2.0,9.0,0.47586003
4561Z,2.0,9.0,0.47622296
331M,2.0,1.0,0.47624114
334M2,2.0,1.0,0.47630954
5615,2.0,9.0,0.47658217
2212P,2.0,1.0,0.47668913
325M,2.0,1.0,0.47670552
4581,2.0,8.0,0.4767795
92811P2,2.0,1.0,0.4768503
3162,2.0,2.0,0.4768635
4853,1.0,2.0,0.4769578
51311,2.0,1.0,0.47701344
6231,1.0,1.0,0.47704905
6242,2.0,1.0,0.47719628
812111,2.0,1.0,0.4772801
2122,2.0,8.0,0.47736043
4561Z,2.0,1.0,0.4774358
52M2,2.0,6.0,0.47761786
311M2,2.0,1.0,0.47775552
4MS,1.0,2.0,0.47781652
4561Z,1.0,1.0,0.47784314
8129,2.0,1.0,0.47795957
44511,2.0,6.0,0.4779669
334M1,2.0,1.0,0.47808224
22S,2.0,1.0,0.4781382
5416,2.0,6.0,0.47819573
5613,2.0,2.0,0.4784685
5313,2.0,1.0,0.47864935
4412,2.0,6.0,0.4788508
336M,1.0,1.0,0.478852
4599,2.0,2.0,0.47911903
4412,2.0,9.0,0.47914782
92MP,1.0,1.0,0.479212
487,2.0,1.0,0.47931132
6111,1.0,8.0,0.47934008
2123,1.0,1.0,0.4794259
5313,2.0,2.0,0.47984895
8121M,2.0,1.0,0.47998142
4232,2.0,1.0,0.48029885
5412,1.0,1.0,0.48047933
33641M1,2.0,1.0,0.48055708
335M,2.0,6.0,0.48080373
3MS,2.0,8.0,0.48091313
481,2.0,9.0,0.48101506
3113,2.0,1.0,0.48107597
488,2.0,1.0,0.48135716
2123,2.0,1.0,0.48148584
54194,2.0,1.0,0.48152056
6211,1.0,1.0,0.48162317
3399ZM,2.0,1.0,0.4816477
611M1,2.0,8.0,0.4818932
5615,2.0,2.0,0.48190054
5411,2.0,6.0,0.48224843
7211,2.0,2.0,0.48259002
623M,2.0,1.0,0.48268694
711M,2.0,8.0,0.48285195
6214,1.0,1.0,0.48289824
5313,2.0,6.0,0.48329195
484,1.0,1.0,0.48330557
722Z,2.0,8.0,0.483439
44511,1.0,8.0,0.48380005
5241,1.0,1.0,0.48391974
8139Z,2.0,2.0,0.48399895
56173,2.0,9.0,0.4840439
44414,2.0,1.0,0.48411927
3391,2.0,8.0,0.4842804
424M,2.0,2.0,0.48446393
3315,2.0,1.0,0.48454952
52M3,1.0,1.0,0.4845514
44511,2.0,2.0,0.48469657
813M,1.0,1.0,0.48518428
