legitimate_value,attr1_value,attr2_value,csp_rate
92119,2.0,1.0,0.4649288
6241,2.0,1.0,0.46540746
213,1.0,1.0,0.46553645
813M,2.0,1.0,0.46578553
5412,2.0,1.0,0.4660179
5416,2.0,1.0,0.4661248
4239Z,2.0,2.0,0.4661916
5417,2.0,2.0,0.4662256
3221,2.0,1.0,0.4662923
5417,2.0,1.0,0.4663477
2211P,2.0,2.0,0.4665068
5419Z,2.0,1.0,0.46674904
3255,2.0,2.0,0.46708485
334M2,2.0,2.0,0.46712658
3391,1.0,2.0,0.46719018
6243,1.0,1.0,0.46734074
115,2.0,1.0,0.46739674
6212,1.0,2.0,0.46754926
516,2.0,2.0,0.46760285
336M,2.0,1.0,0.4676566
484,2.0,1.0,0.46785295
45942,2.0,1.0,0.46800637
112,2.0,1.0,0.46803483
52M2,2.0,2.0,0.4680385
23,2.0,2.0,0.46805093
3345,2.0,2.0,0.4682501
516,2.0,1.0,0.46828014
3336,1.0,1.0,0.46868348
4237,2.0,1.0,0.46900487
111,1.0,1.0,0.46902382
3327,2.0,1.0,0.46911266
493,2.0,1.0,0.46935156
5313,2.0,1.0,0.46936598
92113,2.0,1.0,0.46951166
483,2.0,1.0,0.46974885
812111,2.0,2.0,0.46976423
722Z,1.0,1.0,0.46981716
4583,2.0,1.0,0.47005448
4491,2.0,2.0,0.47008026
4561Z,2.0,1.0,0.47018978
8122,1.0,2.0,0.47040161
92811P4,2.0,1.0,0.47052652
3131,1.0,1.0,0.47070172
5131Z,2.0,1.0,0.47072035
712,2.0,2.0,0.47087285
3219ZM,2.0,1.0,0.47162122
5121,2.0,2.0,0.47167838
4593,2.0,2.0,0.47172785
611M1,2.0,2.0,0.47192717
9281P,2.0,1.0,0.47197655
722Z,2.0,2.0,0.47206244
6211,2.0,2.0,0.47210553
2213M,1.0,1.0,0.4721357
334M2,1.0,1.0,0.4722017
813M,1.0,1.0,0.4722816
55,1.0,2.0,0.4723797
336M,1.0,2.0,0.47244853
8121M,2.0,1.0,0.4732089
4552,1.0,2.0,0.47323206
71395,2.0,2.0,0.4732454
8129,2.0,2.0,0.47356167
814,2.0,2.0,0.47397378
713Z,2.0,1.0,0.4740528
92811P6,2.0,1.0,0.47415218
2121,2.0,1.0,0.4742642
5241,2.0,2.0,0.4743355
8113,2.0,2.0,0.47443673
6244,1.0,2.0,0.47446537
3221,2.0,2.0,0.47447306
812112,2.0,2.0,0.47486562
337,2.0,1.0,0.47498542
5415,2.0,1.0,0.47511426
561M,1.0,1.0,0.47528315
