legitimate_value,attr1_value,attr2_value,csp_rate
3279,2.0,1.0,0.3860252
3335,2.0,1.0,0.3864119
3118Z,1.0,1.0,0.386649
3212,2.0,1.0,0.3868027
92811P4,2.0,9.0,0.38692084
8131,2.0,1.0,0.38700292
335M,2.0,6.0,0.38735303
4581,2.0,1.0,0.38738817
5613,2.0,9.0,0.38833913
517Z,2.0,1.0,0.38859236
45611,2.0,8.0,0.38888144
4581,2.0,2.0,0.38938063
3231,1.0,1.0,0.38980696
6216,2.0,6.0,0.3909
5419Z,2.0,1.0,0.39090288
4441Z,1.0,2.0,0.39101073
5182,2.0,1.0,0.3917711
325M,2.0,1.0,0.39195138
334M2,1.0,8.0,0.39233446
3261,2.0,1.0,0.39263317
8111Z,2.0,1.0,0.39271528
3336,2.0,2.0,0.3943175
3254,2.0,6.0,0.3950823
52M3,1.0,1.0,0.39530173
311811,2.0,2.0,0.39531487
522M,2.0,8.0,0.39580524
335M,1.0,2.0,0.3961072
56173,1.0,1.0,0.39621744
5613,2.0,2.0,0.3968848
4411,2.0,1.0,0.39702
92MP,2.0,9.0,0.3971663
33641M1,1.0,6.0,0.3972115
32712,2.0,1.0,0.39764738
5417,2.0,6.0,0.39904383
55,2.0,1.0,0.39942557
6231,2.0,9.0,0.39944303
6111,1.0,6.0,0.39959776
814,2.0,9.0,0.4000084
3222M,2.0,1.0,0.4005131
7211,2.0,8.0,0.40078154
4551,2.0,9.0,0.40087947
9211MP,2.0,9.0,0.40125856
623M,1.0,6.0,0.40155426
4551,2.0,1.0,0.40166628
493,2.0,2.0,0.40167952
92811P1,2.0,1.0,0.40176293
8121M,2.0,8.0,0.40269575
5412,2.0,1.0,0.40396914
4442,2.0,1.0,0.40411347
4561Z,1.0,1.0,0.40452886
7111,2.0,1.0,0.4048742
3132Z,2.0,1.0,0.4058387
623M,2.0,1.0,0.40633282
3336,1.0,1.0,0.4067196
811192,2.0,1.0,0.4071319
623M,1.0,1.0,0.407886
4232,2.0,1.0,0.40839195
611M1,2.0,9.0,0.4087567
311M2,1.0,1.0,0.4087781
6111,2.0,8.0,0.40893424
4591M,2.0,6.0,0.40930665
3399ZM,2.0,2.0,0.40994257
4235,2.0,1.0,0.410416
336M,1.0,9.0,0.41047645
23,2.0,9.0,0.4106149
56173,2.0,1.0,0.41091552
4MS,2.0,1.0,0.4115624
8122,2.0,1.0,0.41200092
6213ZM,1.0,6.0,0.41208318
56173,1.0,2.0,0.41219696
3254,2.0,9.0,0.41267285
3241M,2.0,1.0,0.41301695
493,2.0,8.0,0.41348
45611,2.0,1.0,0.41492257
5241,2.0,8.0,0.41552657
722Z,1.0,8.0,0.4161831
492,2.0,2.0,0.41665134
6212,2.0,8.0,0.41691732
23,1.0,9.0,0.41718537
491,2.0,9.0,0.4172756
5411,2.0,1.0,0.41765088
5132,2.0,2.0,0.418088
332M,2.0,1.0,0.4181352
5415,2.0,2.0,0.41842464
7211,2.0,6.0,0.41863313
3MS,2.0,1.0,0.4186439
6214,2.0,6.0,0.41902927
5221M,1.0,1.0,0.4202523
4241,2.0,9.0,0.420999
44511,2.0,2.0,0.4223192
4552,1.0,1.0,0.4225773
5132,1.0,1.0,0.42345893
5415,2.0,6.0,0.42356604
6111,2.0,6.0,0.42381784
531M,2.0,8.0,0.4253766
2213M,1.0,1.0,0.42592102
713Z,2.0,8.0,0.4264682
336M,1.0,1.0,0.42695332
481,2.0,6.0,0.4270122
5614,2.0,9.0,0.42743692
332MZ,2.0,1.0,0.42809507
4599,2.0,1.0,0.42832884
44511,2.0,1.0,0.42913476
813M,2.0,6.0,0.4295295
5242,2.0,1.0,0.4300601
5121,2.0,1.0,0.4301917
6244,1.0,8.0,0.43027127
4492,2.0,6.0,0.4308022
5416,2.0,9.0,0.43092197
493,2.0,1.0,0.43098944
492,2.0,9.0,0.4312241
4853,2.0,2.0,0.4316549
5313,2.0,6.0,0.43204287
6212,2.0,6.0,0.43327776
3115,2.0,1.0,0.43329328
722Z,2.0,1.0,0.43340313
4452,2.0,1.0,0.43363497
