legitimate_value,attr1_value,attr2_value,csp_rate
3336,45_60,1.0,0.4067196
3118Z,18_25,2.0,0.40672308
5221M,25_45,1.0,0.40691102
4231,60_plus,1.0,0.40729156
492,18_25,1.0,0.4074076
311M1,60_plus,2.0,0.40760037
311811,25_45,2.0,0.40760857
3261,45_60,1.0,0.40791628
492,25_45,1.0,0.40792316
4237,60_plus,2.0,0.4080822
722Z,45_60,2.0,0.40839612
311M2,60_plus,1.0,0.4087781
491,25_45,2.0,0.4091333
623M,18_25,2.0,0.40992805
32712,60_plus,2.0,0.409951
5242,25_45,2.0,0.4101149
92811P1,45_60,2.0,0.410328
3327,45_60,1.0,0.41117144
5613,18_25,1.0,0.41141075
4599,45_60,1.0,0.4117874
4581,18_25,2.0,0.41183478
4552,45_60,2.0,0.4120166
5414,60_plus,2.0,0.4122654
7211,60_plus,1.0,0.41240442
3391,45_60,1.0,0.4126486
3241M,25_45,1.0,0.41301695
3231,45_60,2.0,0.41302907
92M1,18_25,2.0,0.41308168
6211,60_plus,2.0,0.41331282
3261,60_plus,1.0,0.41373324
56173,25_45,1.0,0.41399533
5617Z,60_plus,1.0,0.41491216
44414,60_plus,1.0,0.41513875
493,60_plus,2.0,0.41518733
4442,18_25,1.0,0.41542163
325M,25_45,1.0,0.4158597
6211,45_60,2.0,0.4159041
4591M,45_60,1.0,0.41620314
4245,60_plus,1.0,0.41683668
3222M,25_45,1.0,0.41951308
23,18_25,1.0,0.41976312
332M,45_60,2.0,0.42049274
44511,25_45,1.0,0.42063388
2211P,60_plus,1.0,0.42068672
622M,18_25,2.0,0.42096546
4241,45_60,2.0,0.420999
5242,60_plus,1.0,0.42128262
4412,60_plus,2.0,0.4219986
722Z,18_25,2.0,0.42240798
213,25_45,1.0,0.42288962
4233,60_plus,1.0,0.42289105
213,60_plus,1.0,0.42301646
92M2,25_45,1.0,0.42321506
4593,60_plus,2.0,0.42330545
561M,45_60,2.0,0.423427
481,25_45,1.0,0.4234326
8113,25_45,1.0,0.4236949
712,60_plus,1.0,0.42373085
23,60_plus,2.0,0.42373255
8111Z,45_60,1.0,0.42450485
531M,60_plus,2.0,0.42452878
2213M,60_plus,2.0,0.42465904
3113,25_45,1.0,0.42478028
4552,25_45,2.0,0.42486623
33641M1,45_60,1.0,0.42504323
5412,18_25,1.0,0.42518055
5615,25_45,2.0,0.42553818
5416,45_60,1.0,0.4267897
4413,45_60,1.0,0.42706218
4441Z,45_60,1.0,0.42740524
623M,60_plus,2.0,0.42783165
52M3,25_45,2.0,0.4280018
622M,60_plus,1.0,0.42808166
3MS,45_60,1.0,0.4283998
52M2,45_60,1.0,0.42891103
3261,25_45,1.0,0.4290618
6213ZM,60_plus,1.0,0.42937648
5313,45_60,1.0,0.42971325
8129,25_45,1.0,0.42995536
52M2,60_plus,2.0,0.430072
516,25_45,1.0,0.43007633
722Z,18_25,1.0,0.4303188
722Z,60_plus,1.0,0.4306392
8114,60_plus,1.0,0.43082467
814,25_45,2.0,0.43124425
4591M,25_45,2.0,0.43187585
5414,45_60,2.0,0.43243727
6111,45_60,1.0,0.43261498
44511,45_60,2.0,0.43277046
6242,25_45,2.0,0.43310815
611M3,60_plus,2.0,0.4340389
3212,25_45,1.0,0.4346887
23,25_45,1.0,0.43470633
611M3,18_25,2.0,0.43487784
5417,60_plus,1.0,0.43494108
6242,60_plus,1.0,0.43496287
5412,25_45,1.0,0.43519568
4492,45_60,1.0,0.43575516
5221M,25_45,2.0,0.43583342
3391,25_45,2.0,0.4367931
923,18_25,1.0,0.4373925
8122,60_plus,1.0,0.43774265
8131,25_45,2.0,0.43777582
