legitimate_value,attr1_value,attr2_value,csp_rate
3219ZM,2.0,1.0,0.52171075
923,2.0,2.0,0.5226508
4MS,1.0,2.0,0.5233024
33641M1,2.0,2.0,0.52346194
8123,2.0,1.0,0.52355456
517Z,2.0,2.0,0.52407473
4249Z,2.0,1.0,0.5266941
5417,2.0,2.0,0.52820235
4599,2.0,1.0,0.52829796
213,1.0,1.0,0.528857
424M,2.0,1.0,0.5298532
4552,1.0,1.0,0.53135926
4551,1.0,1.0,0.5351219
44511,1.0,2.0,0.5355333
4561Z,2.0,2.0,0.5355742
51929,2.0,1.0,0.5358109
9211MP,2.0,2.0,0.5359992
483,2.0,1.0,0.5362866
5415,1.0,1.0,0.53840363
4231,1.0,1.0,0.53893244
111,2.0,2.0,0.53910816
5132,1.0,2.0,0.53949857
491,2.0,2.0,0.5396564
5321,2.0,2.0,0.5399953
3327,2.0,1.0,0.54000854
7112,2.0,1.0,0.5407534
813M,2.0,1.0,0.5415089
3118Z,2.0,1.0,0.54160386
7115,2.0,1.0,0.5420141
3221,2.0,2.0,0.54262733
6231,1.0,2.0,0.54430705
1133,2.0,1.0,0.54442847
92113,2.0,2.0,0.5449251
4236,2.0,2.0,0.5450893
4561Z,1.0,2.0,0.54540294
54194,2.0,2.0,0.54704463
5413,2.0,2.0,0.5481842
491,2.0,1.0,0.5509985
6243,1.0,2.0,0.5511939
8129,2.0,2.0,0.5524039
4441Z,2.0,2.0,0.55487984
4MS,2.0,1.0,0.55600625
6212,1.0,1.0,0.5574875
3255,2.0,1.0,0.5576336
3116,1.0,1.0,0.5578213
4583,1.0,2.0,0.56025404
3116,2.0,1.0,0.56028473
4234,2.0,2.0,0.5606349
3399M,2.0,2.0,0.56361336
71395,2.0,1.0,0.5639635
113M,2.0,1.0,0.5641905
42S,2.0,1.0,0.5651367
5321,2.0,1.0,0.56623316
4413,2.0,2.0,0.5666595
4248,2.0,2.0,0.5681697
8121M,2.0,1.0,0.56843555
492,2.0,2.0,0.5686154
4453,2.0,2.0,0.568668
5419Z,1.0,2.0,0.568817
4441Z,1.0,2.0,0.568841
6244,2.0,1.0,0.5691477
2213M,2.0,1.0,0.56983393
3121,2.0,1.0,0.570483
92811P4,2.0,1.0,0.5709956
4247,2.0,2.0,0.57158756
6242,2.0,1.0,0.5721839
482,1.0,1.0,0.5773677
923,2.0,1.0,0.5775316
3222M,2.0,2.0,0.57949936
488,1.0,2.0,0.58074856
812111,2.0,2.0,0.5811045
923,1.0,1.0,0.5813805
4239Z,2.0,1.0,0.58248353
4411,1.0,1.0,0.5827865
3113,2.0,1.0,0.5831786
92811P2,2.0,2.0,0.5843933
481,1.0,2.0,0.5859529
5412,1.0,1.0,0.5872754
8122,2.0,1.0,0.58897364
42393,2.0,1.0,0.5895824
3365,2.0,2.0,0.5896764
45921,2.0,2.0,0.5903023
9281P,1.0,1.0,0.5915359
5615,2.0,1.0,0.59258586
315M,1.0,2.0,0.5931607
4441Z,1.0,1.0,0.5965703
42491,2.0,2.0,0.5973915
4583,2.0,2.0,0.59873545
3321,2.0,1.0,0.600099
6243,2.0,1.0,0.6006265
481,2.0,2.0,0.6008704
