legitimate_value,attr1_value,attr2_value,csp_rate
7211,0.0,2.0,0.524777
4593,1.0,2.0,0.5250424
4231,1.0,1.0,0.5250647
3272,1.0,1.0,0.5269646
5411,1.0,1.0,0.5271326
33641M2,0.0,2.0,0.5273403
485M,0.0,1.0,0.5277439
5614,1.0,2.0,0.528135
531M,1.0,2.0,0.5283058
5617Z,1.0,1.0,0.5292164
492,0.0,2.0,0.53135186
45942,1.0,1.0,0.5340745
3279,1.0,1.0,0.53444064
51929,1.0,1.0,0.5358109
3132Z,0.0,1.0,0.5362369
8122,0.0,1.0,0.5374994
92MP,0.0,1.0,0.5378127
4582,1.0,1.0,0.53804237
333MS,1.0,1.0,0.5381783
4582,0.0,2.0,0.5395574
5418,1.0,2.0,0.5398366
923,1.0,1.0,0.53995526
45921,0.0,2.0,0.5404596
3399ZM,0.0,1.0,0.54059345
92113,1.0,2.0,0.54059696
5413,0.0,1.0,0.54121155
32411,1.0,1.0,0.5417785
488,0.0,2.0,0.54259443
5122,0.0,1.0,0.54317397
4581,0.0,1.0,0.5435028
8121M,1.0,2.0,0.54384243
92811P2,0.0,1.0,0.5446329
6213ZM,1.0,1.0,0.5448799
42S,1.0,1.0,0.54537946
6211,0.0,2.0,0.5454849
52M3,0.0,1.0,0.5462131
4247,1.0,1.0,0.5468069
7115,0.0,1.0,0.5503086
813M,0.0,1.0,0.55033547
3261,0.0,2.0,0.55071205
4492,0.0,1.0,0.55095184
44414,0.0,1.0,0.5513733
5414,0.0,2.0,0.5516153
4599,1.0,1.0,0.5540292
561M,0.0,1.0,0.55600613
331M,1.0,2.0,0.5565587
5419Z,0.0,2.0,0.5576967
5132,0.0,2.0,0.55908805
3352,1.0,1.0,0.55928355
92113,0.0,2.0,0.55935246
4249Z,0.0,1.0,0.5595518
5418,0.0,1.0,0.5596407
3255,1.0,1.0,0.56004286
114,1.0,2.0,0.56010395
3118Z,1.0,1.0,0.56013584
4453,1.0,1.0,0.56370187
5313,1.0,1.0,0.5637989
4442,0.0,2.0,0.56388015
71395,1.0,1.0,0.5639635
4251,0.0,1.0,0.5650493
6213ZM,0.0,2.0,0.5659159
311M1,0.0,1.0,0.56602085
7224,1.0,2.0,0.5660708
4234,0.0,1.0,0.56634504
1133,0.0,1.0,0.56809604
4248,1.0,2.0,0.5681697
3391,0.0,1.0,0.5707815
4247,1.0,2.0,0.57158756
4561Z,0.0,2.0,0.57371247
315M,0.0,2.0,0.5743543
3219ZM,1.0,1.0,0.5754519
9211MP,1.0,2.0,0.5761976
32221,0.0,1.0,0.5762067
8122,1.0,1.0,0.5766465
6213ZM,0.0,1.0,0.57690954
53M,1.0,1.0,0.5771207
2213M,1.0,1.0,0.5772272
33641M1,0.0,2.0,0.577655
7115,1.0,1.0,0.57950187
51921,0.0,2.0,0.5800345
562,1.0,1.0,0.5801154
92811P5,1.0,1.0,0.58106256
711M,1.0,1.0,0.5810713
812111,1.0,2.0,0.5811045
623M,1.0,1.0,0.5831158
8123,1.0,1.0,0.58398366
335M,1.0,1.0,0.58401257
4453,1.0,2.0,0.58484906
3391,0.0,2.0,0.58514315
4595,1.0,2.0,0.5857412
4441Z,0.0,2.0,0.58716255
424M,1.0,1.0,0.58853936
484,0.0,2.0,0.5894746
42393,1.0,1.0,0.5895824
8123,1.0,2.0,0.59068143
44511,1.0,2.0,0.59103394
4491,1.0,1.0,0.5916734
3254,1.0,2.0,0.59346557
5615,1.0,2.0,0.5936314
42S,0.0,1.0,0.59477246
4243,0.0,2.0,0.5965423
4231,1.0,2.0,0.59743583
532M2,1.0,1.0,0.5974919
6216,1.0,1.0,0.6012034
4245,1.0,1.0,0.6020986
3369,1.0,1.0,0.6026809
923,1.0,2.0,0.60344034
721M,1.0,2.0,0.604124
316M,0.0,1.0,0.6054952
2212P,0.0,2.0,0.60708463
7112,0.0,2.0,0.60892725
4MS,1.0,1.0,0.6121382
51311,0.0,2.0,0.6133965
5417,0.0,2.0,0.61412907
8129,0.0,2.0,0.6148565
5131Z,1.0,1.0,0.6155597
4249Z,1.0,2.0,0.61620396
5221M,0.0,2.0,0.6163644
3256,0.0,1.0,0.61934525
311811,1.0,2.0,0.6194756
5321,1.0,1.0,0.6195547
4583,1.0,1.0,0.6198597
92811P4,1.0,1.0,0.6202523
92811P4,0.0,1.0,0.62069124
22132,1.0,2.0,0.6207832
3252,0.0,2.0,0.624459
92M1,0.0,2.0,0.625271
45921,1.0,1.0,0.62864584
3212,0.0,1.0,0.6310883
333MS,0.0,2.0,0.63156056
3272,0.0,1.0,0.63321275
92M1,1.0,2.0,0.63605845
111,0.0,2.0,0.6371597
8114,1.0,1.0,0.6376642
334M1,1.0,2.0,0.6379366
4492,0.0,2.0,0.63924295
611M2,1.0,2.0,0.6401401
332M,0.0,1.0,0.64135224
811192,0.0,2.0,0.64545155
491,0.0,1.0,0.6478435
3321,0.0,1.0,0.64830583
331M,1.0,1.0,0.6501052
3366,1.0,2.0,0.65080285
7111,0.0,1.0,0.6519678
54194,1.0,2.0,0.65328354
